PersonID,FullName,PreferredName,SearchName,IsPermittedToLogon,LogonName,IsExternalLogonProvider,IsSystemUser,IsEmployee,IsSalesperson,UserPreferences,PhoneNumber,FaxNumber,EmailAddress,CustomFields,OtherLanguages,LastEditedBy,ValidFrom,ValidTo
1025,Razeena Hosseini,Razeena,Razeena Razeena Hosseini,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(217) 555-0100,(217) 555-0101,razeena@tailspintoys.com,,,1,41275,2958466
1026,Leticia Ribeiro,Leticia,Leticia Leticia Ribeiro,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(217) 555-0100,(217) 555-0101,leticia@tailspintoys.com,,,1,41275,2958466
1027,Tereza Valentova,Tereza,Tereza Tereza Valentova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(240) 555-0100,(240) 555-0101,tereza@tailspintoys.com,,,1,41275,2958466
1028,Brijesh Ganguly,Brijesh,Brijesh Brijesh Ganguly,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(240) 555-0100,(240) 555-0101,brijesh@tailspintoys.com,,,1,41275,2958466
1029,Filips Jaunzems,Filips,Filips Filips Jaunzems,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,filips@tailspintoys.com,,,1,41275,2958466
1030,Bharati Bhowmick,Bharati,Bharati Bharati Bhowmick,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,bharati@tailspintoys.com,,,1,41275,2958466
1031,Nitin Matondkar,Nitin,Nitin Nitin Matondkar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,nitin@tailspintoys.com,,,1,41275,2958466
1032,Joy Dutta,Joy,Joy Joy Dutta,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,joy@tailspintoys.com,,,1,41275,2958466
1033,Adam Kubat,Adam,Adam Adam Kubat,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,adam@tailspintoys.com,,,1,41275,2958466
1034,Gulzar Naidu,Gulzar,Gulzar Gulzar Naidu,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,gulzar@tailspintoys.com,,,1,41275,2958466
1035,Isabelle Vodlan,Isabelle,Isabelle Isabelle Vodlan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(603) 555-0100,(603) 555-0101,isabelle@tailspintoys.com,,,1,41275,2958466
1036,Prakash Sarma,Prakash,Prakash Prakash Sarma,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(603) 555-0100,(603) 555-0101,prakash@tailspintoys.com,,,1,41275,2958466
1037,Mithun Bhattacharya,Mithun,Mithun Mithun Bhattacharya,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(907) 555-0100,(907) 555-0101,mithun@tailspintoys.com,,,1,41275,2958466
1038,Sandhya Raju,Sandhya,Sandhya Sandhya Raju,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(907) 555-0100,(907) 555-0101,sandhya@tailspintoys.com,,,1,41275,2958466
1039,Nghi Hua,Nghi,Nghi Nghi Hua,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,nghi@tailspintoys.com,,,1,41275,2958466
1040,Ravindra Parkar,Ravindra,Ravindra Ravindra Parkar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,ravindra@tailspintoys.com,,,1,41275,2958466
1041,Duleep Raju,Duleep,Duleep Duleep Raju,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,duleep@tailspintoys.com,,,1,41275,2958466
1042,Vlatka Duvnjak,Vlatka,Vlatka Vlatka Duvnjak,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,vlatka@tailspintoys.com,,,1,41275,2958466
1043,Cristina Longo,Cristina,Cristina Cristina Longo,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,cristina@tailspintoys.com,,,1,41275,2958466
1044,Antonio Lucchese,Antonio,Antonio Antonio Lucchese,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(239) 555-0100,(239) 555-0101,antonio@tailspintoys.com,,,1,41275,2958466
1045,Hang Tang,Hang,Hang Hang Tang,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(907) 555-0100,(907) 555-0101,hang@tailspintoys.com,,,1,41275,2958466
1046,Hong Ang,Hong,Hong Hong Ang,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(907) 555-0100,(907) 555-0101,hong@tailspintoys.com,,,1,41275,2958466
1047,Intira Mookjai,Intira,Intira Intira Mookjai,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(252) 555-0100,(252) 555-0101,intira@tailspintoys.com,,,1,41275,2958466
1048,Young-Tae Kim,Young-Tae,Young-Tae Young-Tae Kim,TRUE,young-tae@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""le-frog"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(252) 555-0100,(252) 555-0101,young-tae@tailspintoys.com,,,1,42521.96806,2958466
1049,Sulabha Khalsa,Sulabha,Sulabha Sulabha Khalsa,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,sulabha@tailspintoys.com,,,1,41275,2958466
1050,Alessandro Milano,Alessandro,Alessandro Alessandro Milano,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,alessandro@tailspintoys.com,,,1,41275,2958466
1051,Dhanishta Majji,Dhanishta,Dhanishta Dhanishta Majji,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(319) 555-0100,(319) 555-0101,dhanishta@tailspintoys.com,,,1,41275,2958466
1052,Nils Podnieks,Nils,Nils Nils Podnieks,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(319) 555-0100,(319) 555-0101,nils@tailspintoys.com,,,1,41275,2958466
1053,Paula Gonzales,Paula,Paula Paula Gonzales,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(218) 555-0100,(218) 555-0101,paula@tailspintoys.com,,,1,41275,2958466
1054,Chetana Dewangan,Chetana,Chetana Chetana Dewangan,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(218) 555-0100,(218) 555-0101,chetana@tailspintoys.com,,,1,41275,2958466
1055,Tatjana Utjesenovic,Tatjana,Tatjana Tatjana Utjesenovic,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,tatjana@tailspintoys.com,,,1,41275,2958466
1056,Theresa Boose,Theresa,Theresa Theresa Boose,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,theresa@tailspintoys.com,,,1,41275,2958466
1057,Karel Hanak,Karel,Karel Karel Hanak,TRUE,karel@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(205) 555-0100,(205) 555-0101,karel@tailspintoys.com,,,1,42521.96806,2958466
1058,Fernanda Fierro,Fernanda,Fernanda Fernanda Fierro,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,fernanda@tailspintoys.com,,,1,41275,2958466
1059,Odessa Schneider,Odessa,Odessa Odessa Schneider,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,odessa@tailspintoys.com,,,1,41275,2958466
1060,Konrads Sprogis,Konrads,Konrads Konrads Sprogis,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,konrads@tailspintoys.com,,,1,41275,2958466
1061,Kimberly Pace,Kimberly,Kimberly Kimberly Pace,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,kimberly@tailspintoys.com,,,1,41275,2958466
1062,Shobha Gupta,Shobha,Shobha Shobha Gupta,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,shobha@tailspintoys.com,,,1,41275,2958466
1063,Nikolajs Kalejs,Nikolajs,Nikolajs Nikolajs Kalejs,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,nikolajs@tailspintoys.com,,,1,41275,2958466
1064,Philippe Lamy,Philippe,Philippe Philippe Lamy,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,philippe@tailspintoys.com,,,1,41275,2958466
1065,Haasini Rai,Haasini,Haasini Haasini Rai,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(803) 555-0100,(803) 555-0101,haasini@tailspintoys.com,,,1,41275,2958466
1066,Viktorie Melicharova,Viktorie,Viktorie Viktorie Melicharova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(803) 555-0100,(803) 555-0101,viktorie@tailspintoys.com,,,1,41275,2958466
1067,Anjali Asthana,Anjali,Anjali Anjali Asthana,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,anjali@tailspintoys.com,,,1,41275,2958466
1068,Hanuman Negi,Hanuman,Hanuman Hanuman Negi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,hanuman@tailspintoys.com,,,1,41275,2958466
1069,Shah Omidi,Shah,Shah Shah Omidi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,shah@tailspintoys.com,,,1,41275,2958466
1070,Chandra Mittal,Chandra,Chandra Chandra Mittal,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,chandra@tailspintoys.com,,,1,41275,2958466
1071,Ferhat Celik,Ferhat,Ferhat Ferhat Celik,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(270) 555-0100,(270) 555-0101,ferhat@tailspintoys.com,,,1,41275,2958466
1072,Leyla Celik,Leyla,Leyla Leyla Celik,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(270) 555-0100,(270) 555-0101,leyla@tailspintoys.com,,,1,41275,2958466
1073,Dayarama Kamei,Dayarama,Dayarama Dayarama Kamei,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(458) 555-0100,(458) 555-0101,dayarama@tailspintoys.com,,,1,41275,2958466
1074,Elisabeth Flamand,Elisabeth,Elisabeth Elisabeth Flamand,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(458) 555-0100,(458) 555-0101,elisabeth@tailspintoys.com,,,1,41275,2958466
1075,Nils Kalnins,Nils,Nils Nils Kalnins,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,nils@tailspintoys.com,,,1,41275,2958466
1076,Rajiv Kotadia,Rajiv,Rajiv Rajiv Kotadia,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,rajiv@tailspintoys.com,,,1,41275,2958466
1077,Ashish Acharya,Ashish,Ashish Ashish Acharya,TRUE,ashish@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(270) 555-0100,(270) 555-0101,ashish@tailspintoys.com,,,1,42521.96806,2958466
1078,Filip Sedlar,Filip,Filip Filip Sedlar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(270) 555-0100,(270) 555-0101,filip@tailspintoys.com,,,1,41275,2958466
1079,Alena Prikrylova,Alena,Alena Alena Prikrylova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,alena@tailspintoys.com,,,1,41275,2958466
1080,Catina Bojin,Catina,Catina Catina Bojin,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,catina@tailspintoys.com,,,1,41275,2958466
1081,Lana Rozej,Lana,Lana Lana Rozej,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(314) 555-0100,(314) 555-0101,lana@tailspintoys.com,,,1,41275,2958466
1082,Kalpana Mukherjee,Kalpana,Kalpana Kalpana Mukherjee,TRUE,kalpana@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(314) 555-0100,(314) 555-0101,kalpana@tailspintoys.com,,,1,42521.96806,2958466
1083,Chandrakanta Raut,Chandrakanta,Chandrakanta Chandrakanta Raut,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,chandrakanta@tailspintoys.com,,,1,41275,2958466
1084,Ivan Castellanos,Ivan,Ivan Ivan Castellanos,TRUE,ivan@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(212) 555-0100,(212) 555-0101,ivan@tailspintoys.com,,,1,42521.96806,2958466
1085,Ganapati Gadiyaram,Ganapati,Ganapati Ganapati Gadiyaram,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,ganapati@tailspintoys.com,,,1,41275,2958466
1086,Parsa Blijleven,Parsa,Parsa Parsa Blijleven,TRUE,parsa@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(206) 555-0100,(206) 555-0101,parsa@tailspintoys.com,,,1,42521.96806,2958466
1087,Adrijana Blagojevic,Adrijana,Adrijana Adrijana Blagojevic,TRUE,adrijana@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(206) 555-0100,(206) 555-0101,adrijana@tailspintoys.com,,,1,42521.96806,2958466
1088,Lina Martins,Lina,Lina Lina Martins,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,lina@tailspintoys.com,,,1,41275,2958466
1089,Lap Dinh,Lap,Lap Lap Dinh,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(240) 555-0100,(240) 555-0101,lap@tailspintoys.com,,,1,41275,2958466
1090,August Astrom,August,August August Astrom,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(240) 555-0100,(240) 555-0101,august@tailspintoys.com,,,1,41275,2958466
1091,Didem ozCelik,Didem,Didem Didem ozCelik,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,didem@tailspintoys.com,,,1,41275,2958466
1092,Krista Andrejev,Krista,Krista Krista Andrejev,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,krista@tailspintoys.com,,,1,41275,2958466
1093,Serhat Akbulut,Serhat,Serhat Serhat Akbulut,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,serhat@tailspintoys.com,,,1,41275,2958466
1094,Nadja Johansson,Nadja,Nadja Nadja Johansson,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,nadja@tailspintoys.com,,,1,41275,2958466
1095,Daniela Barrios,Daniela,Daniela Daniela Barrios,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,daniela@tailspintoys.com,,,1,41275,2958466
1096,Daina Celma,Daina,Daina Daina Celma,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,daina@tailspintoys.com,,,1,41275,2958466
1097,Julia Slobodova,Julia,Julia Julia Slobodova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(231) 555-0100,(231) 555-0101,julia@tailspintoys.com,,,1,41275,2958466
1098,Raimonds Kalnins,Raimonds,Raimonds Raimonds Kalnins,TRUE,raimonds@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""black-tie"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(231) 555-0100,(231) 555-0101,raimonds@tailspintoys.com,,,1,42521.96806,2958466
1099,Marcela Jankova,Marcela,Marcela Marcela Jankova,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,marcela@tailspintoys.com,,,1,41275,2958466
1100,Predrag Stojanovic,Predrag,Predrag Predrag Stojanovic,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,predrag@tailspintoys.com,,,1,41275,2958466
1101,Dipali Sonkar,Dipali,Dipali Dipali Sonkar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(201) 555-0100,(201) 555-0101,dipali@tailspintoys.com,,,1,41275,2958466
1102,Mariana Apodaca,Mariana,Mariana Mariana Apodaca,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(201) 555-0100,(201) 555-0101,mariana@tailspintoys.com,,,1,41275,2958466
1103,Bansidhar Mitra,Bansidhar,Bansidhar Bansidhar Mitra,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,bansidhar@tailspintoys.com,,,1,41275,2958466
1104,Liia Mae,Liia,Liia Liia Mae,TRUE,liia@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""le-frog"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple"",""pageLength"": 10},""favoritesOnDashboard"":true}",(209) 555-0100,(209) 555-0101,liia@tailspintoys.com,,,1,42521.96806,2958466
1105,Gunnar Persson,Gunnar,Gunnar Gunnar Persson,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,gunnar@tailspintoys.com,,,1,41275,2958466
1106,Parvati Modi,Parvati,Parvati Parvati Modi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(205) 555-0100,(205) 555-0101,parvati@tailspintoys.com,,,1,41275,2958466
1107,Vitezslav Rehak,Vitezslav,Vitezslav Vitezslav Rehak,TRUE,vitezslav@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full"",""pageLength"": 50},""favoritesOnDashboard"":true}",(215) 555-0100,(215) 555-0101,vitezslav@tailspintoys.com,,,1,42521.96806,2958466
1108,Parsa Van Vossen,Parsa,Parsa Parsa Van Vossen,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(215) 555-0100,(215) 555-0101,parsa@tailspintoys.com,,,1,41275,2958466
1109,Bharat Sikdar,Bharat,Bharat Bharat Sikdar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,bharat@tailspintoys.com,,,1,41275,2958466
1110,Alain Aupry,Alain,Alain Alain Aupry,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(229) 555-0100,(229) 555-0101,alain@tailspintoys.com,,,1,41275,2958466
1111,Juan Bezanson,Juan,Juan Juan Bezanson,TRUE,juan@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""le-frog"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(206) 555-0100,(206) 555-0101,juan@tailspintoys.com,,,1,42521.96806,2958466
1112,Ruby Charlton,Ruby,Ruby Ruby Charlton,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(206) 555-0100,(206) 555-0101,ruby@tailspintoys.com,,,1,41275,2958466
1113,Aile Mae,Aile,Aile Aile Mae,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,aile@tailspintoys.com,,,1,41275,2958466
1114,Margherita Lucchesi,Margherita,Margherita Margherita Lucchesi,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(216) 555-0100,(216) 555-0101,margherita@tailspintoys.com,,,1,41275,2958466
1115,Pratap Varghese,Pratap,Pratap Pratap Varghese,TRUE,pratap@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""humanity"",""dateFormat"":""dd/mm/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(276) 555-0100,(276) 555-0101,pratap@tailspintoys.com,,,1,42521.96806,2958466
1116,Marcel Marquis,Marcel,Marcel Marcel Marquis,TRUE,marcel@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""dark-hive"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(276) 555-0100,(276) 555-0101,marcel@tailspintoys.com,,,1,42521.96806,2958466
1117,Margita Kopecka,Margita,Margita Margita Kopecka,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(339) 555-0100,(339) 555-0101,margita@tailspintoys.com,,,1,41275,2958466
1118,Mirjam Johansson,Mirjam,Mirjam Mirjam Johansson,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(339) 555-0100,(339) 555-0101,mirjam@tailspintoys.com,,,1,41275,2958466
1119,Lekha Mitra,Lekha,Lekha Lekha Mitra,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,lekha@tailspintoys.com,,,1,41275,2958466
1120,Seeta Bose,Seeta,Seeta Seeta Bose,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(304) 555-0100,(304) 555-0101,seeta@tailspintoys.com,,,1,41275,2958466
1121,Abhoy PrabhupÄda,Abhoy,Abhoy Abhoy PrabhupÄda,TRUE,abhoy@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""blitzer"",""dateFormat"":""yy-mm-dd"",""timeZone"": ""PST"",""table"":{""pagingType"":""full_numbers"",""pageLength"": 25},""favoritesOnDashboard"":true}",(423) 555-0100,(423) 555-0101,abhoy@tailspintoys.com,,,1,42521.96806,2958466
1122,Seok-Ho Jeon,Seok-Ho,Seok-Ho Seok-Ho Jeon,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(423) 555-0100,(423) 555-0101,seok-ho@tailspintoys.com,,,1,41275,2958466
1123,Alida Caune,Alida,Alida Alida Caune,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,alida@tailspintoys.com,,,1,41275,2958466
1124,Indiana Fritzsche,Indiana,Indiana Indiana Fritzsche,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(212) 555-0100,(212) 555-0101,indiana@tailspintoys.com,,,1,41275,2958466
1125,Agnes Szolosy,Agnes,Agnes Agnes Szolosy,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,agnes@tailspintoys.com,,,1,41275,2958466
1126,Yu-jin Jee,Yu-jin,Yu-jin Yu-jin Jee,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,yu-jin@tailspintoys.com,,,1,41275,2958466
1127,Rohana Kaskar,Rohana,Rohana Rohana Kaskar,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(207) 555-0100,(207) 555-0101,rohana@tailspintoys.com,,,1,41275,2958466
1128,Grieta Kalnina,Grieta,Grieta Grieta Kalnina,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(207) 555-0100,(207) 555-0101,grieta@tailspintoys.com,,,1,41275,2958466
1129,Hanuman Dubey,Hanuman,Hanuman Hanuman Dubey,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(210) 555-0100,(210) 555-0101,hanuman@tailspintoys.com,,,1,41275,2958466
1130,Paola Loggia,Paola,Paola Paola Loggia,TRUE,paola@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""dark-hive"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(210) 555-0100,(210) 555-0101,paola@tailspintoys.com,,,1,42521.96806,2958466
1131,Bao Dao,Bao,Bao Bao Dao,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(339) 555-0100,(339) 555-0101,bao@tailspintoys.com,,,1,41275,2958466
1132,Viljo Lampsa,Viljo,Viljo Viljo Lampsa,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(339) 555-0100,(339) 555-0101,viljo@tailspintoys.com,,,1,41275,2958466
1133,Preyakshna Aluri,Preyakshna,Preyakshna Preyakshna Aluri,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(701) 555-0100,(701) 555-0101,preyakshna@tailspintoys.com,,,1,41275,2958466
1134,Chandan Raut,Chandan,Chandan Chandan Raut,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(701) 555-0100,(701) 555-0101,chandan@tailspintoys.com,,,1,41275,2958466
1135,Valentina Conti,Valentina,Valentina Valentina Conti,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,valentina@tailspintoys.com,,,1,41275,2958466
1136,Narayan Mukherjee,Narayan,Narayan Narayan Mukherjee,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(225) 555-0100,(225) 555-0101,narayan@tailspintoys.com,,,1,41275,2958466
1137,Theodore Saucier,Theodore,Theodore Theodore Saucier,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(209) 555-0100,(209) 555-0101,theodore@tailspintoys.com,,,1,41275,2958466
1138,Chaowalit Pornpipatpong,Chaowalit,Chaowalit Chaowalit Pornpipatpong,TRUE,chaowalit@tailspintoys.com,FALSE,FALSE,FALSE,FALSE,"{""theme"":""ui-darkness"",""dateFormat"":""mm/dd/yy"",""timeZone"": ""PST"",""table"":{""pagingType"":""simple_numbers"",""pageLength"": 10},""favoritesOnDashboard"":true}",(209) 555-0100,(209) 555-0101,chaowalit@tailspintoys.com,,,1,42521.96806,2958466
1139,Mariana Fierro,Mariana,Mariana Mariana Fierro,FALSE,NO LOGON,FALSE,FALSE,FALSE,FALSE,,(217) 555-0100,(217) 555-0101,mariana@tailspintoys.com,,,1,41275,2958466
